iter	Logloss
141	0.001311912163
142	0.001308328494
143	0.001301400129
144	0.001294491441
145	0.001289147214
146	0.001270629785
147	0.001267098719
148	0.001263345515
149	0.001259257657
150	0.001256623625
151	0.00125165457
152	0.001247983843
153	0.001245286186
154	0.0012433861
155	0.001241468079
156	0.00123913383
157	0.001237615177
158	0.00123583434
159	0.001234140762
160	0.001232617714
161	0.001229088142
162	0.001227971902
163	0.001226599861
164	0.001219934502
165	0.001213533393
166	0.001210887502
167	0.001201332854
168	0.001199727425
169	0.001197499326
170	0.001195035395
171	0.001193686227
172	0.001185837802
173	0.001181760265
174	0.001180082713
175	0.001177207195
176	0.001172786879
177	0.001169985745
178	0.00116085
179	0.00115240951
180	0.001150275504
181	0.001148363169
182	0.001146569083
183	0.001144899805
184	0.001142293744
185	0.001140188821
186	0.001134713619
187	0.001131217919
188	0.001130426176
189	0.001124757632
190	0.001118566902
191	0.001116234899
192	0.001108349869
193	0.001106489491
194	0.001104504017
195	0.001103014886
196	0.001100830941
197	0.001097260847
198	0.001089711622
199	0.001087503756
200	0.001081076567
201	0.001079167053
202	0.001076100595
203	0.00107424681
204	0.001069458477
205	0.00106758049
206	0.00106576837
207	0.001063755486
208	0.001062141699
209	0.001055651516
210	0.001054295457
211	0.001051688218
212	0.001049254416
213	0.001043653118
214	0.001038313015
215	0.001036684202
216	0.001033914646
217	0.001031452911
218	0.001029109631
219	0.00101767086
220	0.0010112732
221	0.001000901518
222	0.0009986982544
223	0.0009879331367
224	0.0009855095804
225	0.0009813841257
226	0.0009792905317
227	0.0009778133125
228	0.0009763226524
229	0.0009756845694
230	0.0009741164111
231	0.0009726602875
232	0.0009713298288
233	0.0009679878674
234	0.0009667551842
235	0.0009645858368
236	0.0009619155904
237	0.0009606565528
238	0.0009587305735
239	0.0009539480828
240	0.0009521175531
241	0.000950958585
242	0.0009495983714
243	0.0009482559933
244	0.0009463549658
245	0.0009441980464
246	0.0009426183002
247	0.0009408506215
248	0.000940476212
249	0.0009347978564
250	0.0009318828745
251	0.0009208362302
252	0.000917901028
253	0.000913378237
254	0.0009122999681
255	0.0009099789258
256	0.0009081361925
257	0.0009035621273
258	0.000901761056
259	0.000900155011
260	0.0008922814561
261	0.0008916008481
262	0.0008905894559
263	0.0008894474633
264	0.0008882520444
265	0.0008841728907
266	0.0008827045128
267	0.0008812716919
268	0.000880009106
269	0.0008785147168
270	0.0008773899025
271	0.0008760560954
272	0.000866570329
273	0.0008635778111
274	0.000855938134
275	0.0008527802454
276	0.0008511379549
277	0.0008487951908
278	0.0008479544281
279	0.0008465447522
280	0.0008430382756
281	0.0008411154554
282	0.0008376449169
283	0.0008340366731
284	0.0008323652286
285	0.0008305975975
286	0.0008293221751
287	0.0008287020607
288	0.000826242907
289	0.0008244606905
290	0.0008242662386
291	0.0008233146579
292	0.0008227086738
293	0.0008211830622
294	0.0008200998259
295	0.0008176704549
296	0.0008131369326
297	0.0008124298173
298	0.0008076315875
299	0.0008048024821
300	0.0008015426743
301	0.0007977400508
302	0.0007971626237
303	0.0007945561923
304	0.0007903845436
305	0.0007895363196
306	0.000789152865
307	0.0007883057476
308	0.0007837862538
309	0.00078249497
310	0.0007800518971
311	0.0007777166474
312	0.0007756638689
313	0.0007735752809
314	0.0007732472223
315	0.0007728768019
316	0.0007709360989
317	0.0007676373396
318	0.0007660673569
319	0.0007635857807
320	0.0007630374867
321	0.0007615863055
322	0.0007583192814
323	0.0007534510277
324	0.0007524658932
325	0.0007492299943
326	0.0007478497291
327	0.0007456716603
328	0.0007442069398
329	0.0007434061857
330	0.0007414061688
331	0.0007400428491
332	0.0007381467038
333	0.0007362586149
334	0.0007344676891
335	0.0007334253742
336	0.0007317260736
337	0.0007299518579
338	0.0007282641838
339	0.0007251667521
340	0.0007233239866
341	0.0007216438259
342	0.0007201063302
343	0.0007194237348
344	0.0007165921295
345	0.0007151144184
346	0.0007129062886
347	0.0007116324063
348	0.0007102224788
349	0.0007063234687
350	0.0007007915012
351	0.0006996653808
352	0.0006982403898
353	0.0006977415591
354	0.0006941916948
355	0.0006935399161
356	0.0006917557204
357	0.0006892560831
358	0.0006884450808
359	0.000687427866
360	0.0006859400095
361	0.0006848649238
362	0.0006816999271
363	0.0006789482951
364	0.000678393927
365	0.0006769269446
366	0.0006756693064
367	0.000673029104
368	0.0006705011443
369	0.0006671464219
370	0.0006657229433
371	0.0006611469321
372	0.0006602959689
373	0.0006583462113
374	0.0006534359088
375	0.0006531790393
376	0.0006527594727
377	0.0006517128034
378	0.0006510006944
379	0.0006507606538
380	0.0006498780402
381	0.0006487443803
382	0.0006474261435
383	0.0006449151811
384	0.0006445256545
385	0.0006420732756
386	0.0006404663232
387	0.0006380587766
388	0.0006346227392
389	0.0006340841092
390	0.0006311072779
391	0.0006299113818
392	0.0006259076426
393	0.0006192512367
394	0.0006132161538
395	0.0006124871119
396	0.000609865602
397	0.0006062881171
398	0.0006048884087
399	0.0006047013724
400	0.0006040228973
401	0.0006033443898
402	0.000602617484
403	0.0005991487691
404	0.0005944527363
405	0.0005913216004
406	0.0005883780331
407	0.0005861503665
408	0.0005836553949
409	0.0005830317563
410	0.0005801695121
411	0.0005735788081
412	0.0005677376186
413	0.0005652154377
414	0.0005633217155
415	0.0005627025537
416	0.0005574674678
417	0.000554064704
418	0.0005520562693
419	0.0005481367876
420	0.0005476245609
421	0.0005473111411
422	0.0005402378214
423	0.0005391342639
424	0.0005369832335
425	0.0005341166115
426	0.0005334735409
427	0.0005315953675
428	0.0005291511391
429	0.0005274607684
430	0.0005270237875
431	0.0005254095362
432	0.0005244800891
433	0.0005241373439
434	0.0005235384416
435	0.0005224229261
436	0.0005220242139
437	0.0005215001822
438	0.0005200573465
439	0.0005183786915
440	0.0005172245477
441	0.0005139413466
442	0.0005111057243
443	0.0005106281973
444	0.0005098497867
445	0.0005093006057
446	0.0005053983687
447	0.0005008332311
448	0.0005004153846
449	0.0004994915206
450	0.0004975010356
451	0.0004937998034
452	0.000493381909
453	0.0004929131725
454	0.0004913668927
455	0.0004852501005
456	0.0004843743677
457	0.0004814991934
458	0.0004803380956
459	0.0004787380037
460	0.000475381033
461	0.0004751546507
462	0.0004730979139
463	0.0004701787025
464	0.0004678422385
465	0.0004674977732
466	0.0004666470117
467	0.0004663274201
468	0.0004660118143
469	0.0004642499497
470	0.0004619217705
471	0.0004597778446
472	0.0004590472938
473	0.0004569574434
474	0.0004565609795
475	0.0004558254235
476	0.0004553816062
477	0.0004551817
478	0.000454857277
479	0.0004511964072
480	0.0004503632338
481	0.0004487856474
482	0.0004465964586
483	0.0004459123917
484	0.0004453742618
485	0.0004421373695
486	0.0004407292233
487	0.0004384854297
488	0.0004377465056
489	0.0004375114899
490	0.0004368597934
491	0.000435847428
492	0.0004352359375
493	0.0004333460108
494	0.0004321520976
495	0.0004305146828
496	0.0004299187616
497	0.0004267798565
498	0.000425853609
499	0.0004204311397
500	0.000420151826
501	0.0004198990013
502	0.000419070376
503	0.0004167830825
504	0.0004145488388
505	0.0004143295829
506	0.0004140489266
507	0.0004126144294
508	0.0004102793079
509	0.0004099673581
510	0.0004086685418
511	0.0004073571773
512	0.0004062974688
513	0.0004037710966
514	0.0004027284166
515	0.0004014955463
516	0.0004005637161
517	0.0003988546388
518	0.0003928453074
519	0.0003911416906
520	0.0003895725026
521	0.000389103922
522	0.000387591577
523	0.0003866562818
524	0.0003851948378
525	0.0003849950283
526	0.0003843696793
527	0.0003829934152
528	0.0003818387059
529	0.0003798104774
530	0.0003796406979
531	0.000377623533
532	0.000375919003
533	0.0003746450749
534	0.0003744704858
535	0.0003739567619
536	0.0003734292724
537	0.0003731926979
538	0.000371492146
539	0.0003713433633
540	0.0003694523436
541	0.0003677426613
542	0.000367491474
543	0.0003655947928
544	0.0003614418526
545	0.0003598472552
546	0.0003580986597
547	0.0003569458311
548	0.0003563330908
549	0.0003550025712
550	0.0003545268904
551	0.0003529104929
552	0.0003513807391
553	0.0003500632918
554	0.0003484505353
555	0.0003469359095
556	0.0003463941517
557	0.0003447876378
558	0.0003424368276
559	0.0003423192828
560	0.000341414743
561	0.0003411826074
562	0.000340084654
563	0.0003394672689
564	0.0003380240383
565	0.000336030635
566	0.0003358888115
567	0.0003344193427
568	0.0003333942315
569	0.0003329938502
570	0.0003328945179
571	0.0003327719613
572	0.0003326111729
573	0.0003321071065
574	0.000331923332
575	0.0003305760975
576	0.000329407673
577	0.0003288300047
578	0.0003286055391
579	0.0003273462867
580	0.000327000767
581	0.00032642979
582	0.00032540178
583	0.0003249442971
584	0.0003246418994
585	0.0003232809521
586	0.0003228770617
587	0.0003220889239
588	0.0003217232913
589	0.0003213511161
590	0.0003200240581
591	0.0003182740699
592	0.0003170618184
593	0.0003152349473
594	0.0003140924218
595	0.0003121043141
596	0.0003115020437
597	0.0003106285617
598	0.0003101537214
599	0.0003092629935
600	0.0003082209114
601	0.0003079831899
602	0.0003077862157
603	0.0003074358541
604	0.0003053858817
605	0.0003045188114
606	0.000303548857
607	0.0003007255191
608	0.0003005201699
609	0.0002996640711
610	0.0002978941597
611	0.0002977579959
612	0.0002967601107
613	0.0002957727805
614	0.0002952327252
615	0.0002941276583
616	0.0002939975208
617	0.0002929466433
618	0.0002926497628
619	0.0002925329824
620	0.000291755126
621	0.0002909728671
622	0.0002896118108
623	0.000289282965
624	0.0002887662146
625	0.000288054431
626	0.0002878302959
627	0.0002877141291
628	0.0002870958372
629	0.0002858843563
630	0.000285323781
631	0.0002849218593
632	0.0002844274322
633	0.0002835472039
634	0.0002833911752
635	0.0002817686514
636	0.0002809166797
637	0.0002806142383
638	0.0002803080126
639	0.0002798938963
640	0.0002779754289
641	0.0002776354504
642	0.0002744972728
643	0.0002743588237
644	0.0002731138327
645	0.000272963341
646	0.000272047463
647	0.0002718437669
648	0.0002704508298
649	0.0002695007518
650	0.0002693622539
651	0.0002688473613
652	0.0002658466689
653	0.0002654752721
654	0.0002651726861
655	0.0002648661323
656	0.0002645388657
657	0.0002644121723
658	0.0002641629343
659	0.0002634144778
660	0.0002629647716
661	0.0002627199594
662	0.000262442635
663	0.0002623471894
664	0.0002606086062
665	0.000259943772
666	0.0002595902439
667	0.000259442742
668	0.0002587839382
669	0.0002585657348
670	0.0002584590368
671	0.0002582241345
672	0.0002580147818
673	0.0002577035344
674	0.0002554962199
675	0.0002546714204
676	0.0002538336486
677	0.0002534379336
678	0.0002530381919
679	0.0002526102369
680	0.0002522203307
681	0.0002510784307
682	0.0002500278063
683	0.000249247503
684	0.0002489409316
685	0.0002485103249
686	0.0002478735933
687	0.0002472712427
688	0.0002471191724
689	0.0002463027037
690	0.0002455457496
691	0.0002443972231
692	0.0002438469553
693	0.0002438158859
694	0.0002418795904
695	0.0002416756045
696	0.0002411513361
697	0.0002402098737
698	0.0002393045001
699	0.0002391935089
700	0.0002387170275
701	0.000236874953
702	0.0002352619667
703	0.0002335536284
704	0.0002334496092
705	0.0002329557047
706	0.0002324094515
707	0.0002320982708
708	0.0002316478206
709	0.0002299492517
710	0.0002292978365
711	0.0002291676272
712	0.0002275243962
713	0.0002265277093
714	0.0002247815458
715	0.0002245587231
716	0.0002244499334
717	0.0002225999379
718	0.0002224590851
719	0.0002213872467
720	0.0002211780733
721	0.0002203428903
722	0.0002201391671
723	0.0002194898308
724	0.0002193005202
725	0.0002187505718
726	0.0002171919151
727	0.0002153574075
728	0.0002147889127
729	0.0002136991991
730	0.0002122552009
731	0.0002115191121
732	0.0002112348244
733	0.0002102804272
734	0.0002096154683
735	0.0002092012453
736	0.0002086364986
737	0.0002081362309
738	0.0002072483158
739	0.0002070461525
740	0.0002067588509
741	0.0002062117817
742	0.0002060300043
743	0.0002058692517
744	0.0002056875869
745	0.0002054983871
746	0.0002051718353
747	0.0002039582455
748	0.0002035819781
749	0.0002034229804
750	0.0002033363387
751	0.0002027045602
752	0.0002025528047
753	0.0002022756404
754	0.0002016154084
755	0.0002010372827
756	0.0001991120196
757	0.0001989457171
758	0.0001985758499
759	0.000198380838
760	0.000197919693
761	0.000197326905
762	0.0001972245721
763	0.0001968630952
764	0.0001967390976
765	0.0001949883876
766	0.0001948166617
767	0.0001943384582
768	0.0001940144298
769	0.0001937067151
770	0.0001936009642
771	0.0001924616186
772	0.0001922043759
773	0.000191819845
774	0.0001914330351
775	0.000191216444
776	0.0001908006555
777	0.0001899562561
778	0.0001886128879
779	0.0001882806796
780	0.0001869013235
781	0.0001864731413
782	0.0001855648742
783	0.000184735334
784	0.0001846771526
785	0.0001844767532
786	0.0001837324327
787	0.0001833933511
788	0.0001830706909
789	0.0001827769606
790	0.0001825138583
791	0.0001821555864
792	0.0001818702185
793	0.0001805986243
794	0.0001805486299
795	0.0001802472588
796	0.0001799940494
797	0.0001798156763
798	0.0001789772904
799	0.0001767083292
800	0.0001764363224
801	0.0001759256752
802	0.0001757790213
803	0.0001755484762
804	0.0001753557334
805	0.0001751049657
806	0.0001745539591
807	0.0001744863431
808	0.000174442943
809	0.0001743678286
810	0.0001743286032
811	0.0001741842464
812	0.0001736495977
813	0.0001730765445
814	0.0001726302475
815	0.0001724362371
816	0.000172234383
817	0.0001721012258
818	0.0001714307171
819	0.0001713538368
820	0.0001709727293
821	0.0001708025619
822	0.0001707078388
823	0.0001705093547
824	0.0001703066431
825	0.0001696568263
826	0.0001695737891
827	0.0001688309652
828	0.0001687235835
829	0.0001686041552
830	0.0001684579029
831	0.0001684149702
832	0.0001680335377
833	0.0001667677233
834	0.0001666594506
835	0.000166328492
836	0.0001662542148
837	0.0001658829738
838	0.0001657111071
839	0.000165550941
840	0.0001645768573
841	0.000164089254
842	0.0001637725439
843	0.000163747143
844	0.0001634220971
845	0.0001627201113
846	0.0001626251212
847	0.0001622765949
848	0.0001614529944
849	0.0001611971951
850	0.0001609911349
851	0.0001608594178
852	0.0001607222364
853	0.0001605617061
854	0.0001604408279
855	0.0001603340234
856	0.0001601882326
857	0.0001598417372
858	0.0001596119416
859	0.0001594836437
860	0.0001593457109
861	0.0001592443945
862	0.0001590297
863	0.00015878334
864	0.000157103458
865	0.0001567331952
866	0.0001564157931
867	0.0001559841998
868	0.000155872166
869	0.0001558015194
870	0.0001555382616
871	0.0001554683185
872	0.0001553753235
873	0.0001547455303
874	0.0001536756616
875	0.0001535373859
876	0.0001533477704
877	0.0001531526299
878	0.0001528011427
879	0.0001526972909
880	0.0001525078249
881	0.000151939378
882	0.0001518181309
883	0.0001517328873
884	0.0001514236681
885	0.0001500163361
886	0.000149751952
887	0.0001496273167
888	0.0001493717882
889	0.0001490352099
890	0.0001489169557
891	0.0001487671685
892	0.0001483831131
893	0.0001478378889
894	0.0001476106156
895	0.0001471497167
896	0.0001470475562
897	0.0001468721121
898	0.0001468319598
899	0.000146507452
900	0.0001463307033
901	0.0001461077891
902	0.0001459933527
903	0.0001459092033
904	0.0001455639408
905	0.0001452430376
906	0.0001452076749
907	0.0001449997681
908	0.0001444227663
909	0.0001443198224
910	0.0001441338843
911	0.000143498331
912	0.000143142887
913	0.0001430447626
914	0.00014287412
915	0.0001428507452
916	0.0001427434552
917	0.0001426546887
918	0.0001424559566
919	0.0001423644694
920	0.0001418573411
921	0.0001415921948
922	0.000141401211
923	0.0001413334325
924	0.0001412087602
925	0.0001411163472
926	0.0001409130985
927	0.0001405884303
928	0.0001395785607
929	0.0001393338672
930	0.0001387690997
931	0.0001386845916
932	0.0001386502753
933	0.0001384941151
934	0.0001383624218
935	0.0001379702832
936	0.0001378844466
937	0.0001374646547
938	0.0001368059045
939	0.0001367387239
940	0.0001364962807
941	0.0001363240247
942	0.000136083759
943	0.0001360195034
944	0.0001358522751
945	0.0001358207632
946	0.0001356838639
947	0.0001355355477
948	0.0001354534982
949	0.0001353335079
950	0.0001347417152
951	0.0001344739447
952	0.0001343864957
953	0.0001340494201
954	0.0001337913694
955	0.0001335173584
956	0.0001332391269
957	0.0001330322247
958	0.0001323746774
959	0.0001322862109
960	0.0001321371173
961	0.0001320735315
962	0.0001319056933
963	0.0001315227729
964	0.0001313974569
965	0.0001312672336
966	0.0001311867377
967	0.0001310118289
968	0.0001309624443
969	0.0001306181442
970	0.0001297395652
971	0.0001296511037
972	0.0001295258932
973	0.000129501441
974	0.0001293102279
975	0.0001289676034
976	0.0001283953366
977	0.0001283153469
978	0.0001282472536
979	0.0001278315726
980	0.0001276115366
981	0.0001273080207
982	0.0001270775903
983	0.0001270299996
984	0.0001269260262
985	0.000126502236
986	0.0001264085434
987	0.0001255892142
988	0.0001255639389
989	0.0001255002514
990	0.0001247466513
991	0.0001247250305
992	0.000124194362
993	0.0001241532471
994	0.0001236581445
995	0.0001233674039
996	0.0001228047423
997	0.0001218676161
998	0.0001215973672
999	0.0001215535435
